user_id,parent_asin,rating,timestamp,review_text
AEUKKTGT5H5BBQIDRG5JA2P7GOCA,B000WINB56,4.0,1204440818000,"Throughout gaming history most every game has focused on some form of the following, getting the high score, collecting the most items or finishing the story of the game.  ENDLESS OCEAN is a game that bucks that trend and instead asks you to play for no other reason than to have fun.  That alone will cause many gamers to run for the hills screaming that the game is boring, but it isn't as long as you accept the game for what it is and not wish it to be like everything else.<br /><br />At the beginning of the game you can choose to be a male or female diver and you play the game diving into the ocean looking for new and exotic life as well as exploring caves and such.  There are no time limits or goals, though you can choose to do the menial tasks your ships owner asks of you there is no reward or penalty for doing so.  You are also encouraged to gather information on the different forms of life you encounter and take pictures of them.  But the main point is to explore just for the fun of it and that's what I see as the genius of this game.<br /><br />With such an esoteric reason for playing there's got to be something to keep the more traditional gamer entertained and that's where the graphics come into play.  Playing this game it's very easy to get lost in the world created because everything is so life-like and beautiful.  From enormous whales and tiny schools of fish to seaweed swaying in the water, the graphics really impress.  This is a game to show off how cool games can look on Wii.  That is as long as you stay in the water.  Things get more blocky and movements are noticeably jerky whenever you board your ship to save your game, receive instruction and talk to your ship mate.<br /><br />As is typical for Wii, controls are easy to learn and intuitive.  Want to swim left?  Simply point the controller to the left hand side of the screen.  What could be easier than that?  The simple controls and laid back game play make this a game that is perfect for every member of the family.<br /><br />Though it won't appeal to every gamer, this is a game that anyone with a sense of adventure and love of discovery will be completely enthralled by.  Those looking for new kinds of games to play need look no further than ENDLESS OCEAN.  Despite being slow by traditional standards and its uneven graphics, it's a game that's truly fun and unique."
AEUKKTGT5H5BBQIDRG5JA2P7GOCA,B001PU8MVS,4.0,1253312354000,"The wacky humor (Broco-Lee), varied level designs (underwater, pastry factory, space station, etc.), a cardboard cut out look and odd concept (Come on, what other game has you saving the world by eating evil vegetables while collecting magical poo?) of The Munchables add up to one of the most fun gaming experiences I've had in some time.<br /><br />This is classic 3D platforming done in a way to appeal to gamers as young as 5 or as old as time.  Yes the control is simple and more experienced gamers won't be exceptionally challenged by the gameplay but few other games will get you laughing or feeling as good as The Munchables does.  The biggest challenge comes from figuring out how to beat some of the bosses which can take some trial and error.<br /><br />In the main game you earn bonus items to decorate your character with (3D glasses, pirate hats, etc.) by collecting acorns.  Once the game is beaten, you earn a radar upgrade that points out acorns you missed on your first go round.  This is a feature more platform games should incorporate.  Another feature that opens once the main story has been completed is Mirror Mode which has you go through each level in reverse under a time constraint which is actually pretty tough to complete in later levels.<br /><br />Bottom line, don't dismiss The Munchables.  It may look easy and childish (perhaps it even is), but by not playing The Munchables you miss out on a uniquely fun experience that you'll remember long after the controller is put down."
AEUKKTGT5H5BBQIDRG5JA2P7GOCA,B002CZ918S,1.0,1254782549000,"Sony's new PSP Go is an update to the venerable PSP handheld gaming device. No doubt that it's a small sexy looking device but after giving it some thought I can't think of a single reason someone should get it.<br /><br />Aside from super sexy aesthetics what really differentiates the PSP Go from it's main competition (the Nintendo DS) is that it's an all digital device.  What does that mean?  Well, you no longer go to a physical store to buy games for the PSP Go because it doesn't have a slot for UMD games.  Like the iPhone it has an online store where you purchase and download all your games.  You'll be able to find PSP Mini games (smaller games that you'd find on the iPhone) as well as regular PSP games such as Gran Turismo.  Pretty cool huh?<br /><br />But think about this.  With a downloaded game, you can't share it with a friend without giving them your system.  Also you loose the ability to sell the game after you've finished it or realized that you actually hate the game and want to get back some of the cash you just wasted on it. So the only real benefit of an all digital system is that you get instant gratification.  See a game on the store you just have to play, pay, download and play.  That would be pretty cool except Sony botched up wireless service for the PSP Go.<br /><br />First off the PSP Go uses an old standard for wireless connectivity, 802.11b instead of the more recent and much faster g and n.  Why create a device that can only function wirelessly then use an outdated, slow standard?  But it doesn't end there.  Sony also designed the PSP Go so that if you are downloading a game and you loose the network connection for some reason (which tends to happen a lot more on the outdated b standard), the next time you connect the system doesn't pick up form where it left off but instead starts downloading all over again.  Insane!  It's not uncommon to hear reports of three hours download times for a single game.  Ouch!  And it's all because of the Sony is using older wi-fi technology.<br /><br />Why did Sony choose to make getting games such a pain in the neck?  Shouldn't this, the big selling point of the device, be quick, simple and painless?  I'd rather spend the three hours driving to a store, buying a game, getting home and playing it than just sitting around waiting for a download.  Oh did, I forget to mention that when the PSP Go is downloading you can't do anything else with the device?<br /><br />Aside from core functionality problems, there are other concerns.  Sony created a new proprietary connection cable for the PSP Go so all you previous PSP owners can't use any of the cables, or devices you have for the original system.  Controls are cramped and the system in uncomfortable to hold.  And of course to enjoy all the agony that the PSP Go offers you have to pay $250.  That's just $50 less than a PS3!  A Nintendo DSi is $170.  An iPod Touch is $199.  Why pay $250 when you can buy a PSP 3000 for $170 and it will do all the PSP Go does and more (like play UMD games and movies).<br /><br />It seems to me that the PSP Go will only appeal to blinded fan boys and gadget freaks.  Who else would want to deal with all the pain of ownership?"
AEUKKTGT5H5BBQIDRG5JA2P7GOCA,B002BSC54I,5.0,1338051237000,"Epic is a commonly used word these days, but it truly fits this game.  The story is large with deep consequences for the series as a whole, the worlds are elaborate and continue to reveal hidden areas, the motion control style of play is able to contribute difficulty, intuitiveness and a sense of freedom all at the same time.  Finally, the characters.  Rarely has Zelda and Link brought a lump to my throat, but they do here.  I'm sure Groose, Impa and Girahim will join the ranks of the most memorable characters in the series.  This is truly an astounding achievement from Nintendo.  It's not often that games provide great storytelling on par with epics like Harry Potter and Lord of the Rings.  Skyward Sword does while keeping the game play focused, fun and approachable.  Fights can be overly challenging at times but once you finally finish the game you really feel a sense of pride and accomplishment mingled with sadness that it's all over.<br /><br />The Zelda series still reigns supreme."
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00BGA9X9W,5.0,1383632513000,"I just received my DS4 from Amazon, first, I would like to ask Amazon for shipping my items in this fast, I was the first person owning the DS4 in KSA by the way :)<br /><br />The DS4 let you feel that you are controlling everything around, it's more weighty than DS3, and I felts that the Ls and Rs bottoms are more involved in the action now than before,<br /><br />The touch pad is very useful, it's clickable pad and will be used a lot later fore sure,<br /><br />I'm very excited with the share button as well, and it's good idea to be in the left side, I felt that I will really share all my perfect goals in FIFA as soon as I score :) so it's nice to be beside the directions buttons,<br /><br />DS4 can be used in PS3 only in case the DS4 is wired, and can be used only in the start up menu,<br /><br />Its USB cable is thinner than the previous one for DS3, it's the same if SAMSUNG smart phones USB cable,<br /><br />DS4 is fully ready  to be in action with PS4 within 10 days, can't wait more :)"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00CES8EFY,4.0,1385446844000,"I'm not playing BB at all, but I liked that game and its graphic, EA Sport is currently leading the sport games industry, it's the truth"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B07N5LL4YW,3.0,1385447059000,"The game tried to use the PS4 GPU capabilities but is came on the game story account, I was preferring to keep the Crash as a symbol of PS"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00DB2BI00,1.0,1385447162000,"I didn't like it at all! it can be more better than that, even the adds on are very poor and nobody will buy anything"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00D5SZ04K,2.0,1385447358000,"The game is good, but still NF facing issues with the driving experience, and I was waiting to see the interior style for each car, but as usual I didn't see anything"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00CISMP8M,5.0,1385447592000,"It's the best football game ever, EA Sport has fixed a lot of bugs in FIFA14 in PS3 like the directions for example, also you can feel of the details inside the game, also the tactical defending has been improved a lot than before and can be used easily than the legacy defending,<br /><br />Also the online gaming has been improved a lot and the live broadcasting doesn't impact on the game at all,<br /><br />Great game indeed, please keep it up!"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00BGAA3S2,4.0,1385447675000,"It's so nice and I liked its size a lot, I was just preferring to have zoom in/out to solve the living room area issues,<br /><br />But the camera is more than good"
AFWKEBHUDBORR6CK37MRN64NRP3Q,B00BN5T30E,4.0,1385447767000,"The game is fantastic the graphics is great, I didn't like the first 15 mins in the game and the ship action, it would be more better than that, but the game started from the island"
AEJGEBPIFRF2JW634ELOKSI25ROQ,B00NOD0OTW,2.0,1457385458000,The controls are wonky and there are few indications of where you should go or what you should do. Maybe I'm a lame gamer but I don't feel like I should die repeatedly at the beginning of a game. I gave up after half an hour and regret ever buying Blodborne. The only reason it got two stars was for an original design and nice graphics.
AEJGEBPIFRF2JW634ELOKSI25ROQ,B07X5X5KF9,5.0,1457385950000,"This game is awesome. The action is continuous, the open world offers a lot of variety, and you don't have to spend hours looking for clues or solving puzzles. Like other games in this category, you have items to collect, abilities to level up, and special tasks to complete. Mordor sets itself apart by challenging you to not die. Every time you shuffle off, your enemy and your enemy's bosses get stronger. The difficulty is actually fun to overcome. I also appreciated the fact that you can achieve 100% of your potential abilities well before you finish the game. Most open world games don't let you level up completely or you cannot achieve full potential until you're facing the last boss...and what's the point if you really don't get a chance to have fun with it? This game left me wanting more and, from what I've read on Amazon, I can find that fulfillment in Assassin's Creed."
AEJGEBPIFRF2JW634ELOKSI25ROQ,B01GY35GIM,5.0,1485392393000,"This is pretty much everything you want out of a campaign shooter game. The graphics are gorgeous, the story is original, the engine is smooth, and it is just challenging enough to keep you entertained without being annoying. I beat it over two days and can't wait for a second run."
AEJGEBPIFRF2JW634ELOKSI25ROQ,B07YBX8RNF,4.0,1485392517000,Awesome game until you get to the last boss. It has all the qualities of a typical Wolfenstein Game and B.J. gets the choice of dual-wield weapons for this generation.
AEJGEBPIFRF2JW634ELOKSI25ROQ,B09MGJXGBF,3.0,1490624562000,"This game is far from perfect. If I hadn't spent weeks, maybe months of my life, playing other Zelda games, I would have given Breath of the Wild one star. Complex, open worlds are great but Link should not have to spend so much time foraging, cooking food, replacing broken weapons, sitting out thunderstorms, and waiting for stamina to refill. In my humble opinion, a lot of the fun in previous games was rooted in searching dangerous dungeons for bombs, boomerangs, bows, and other gadgets to further your quest. Everything in this game is pretty much handed to you at the beginning and most of the challenges are associated with boring activities like climbing rocks during a rain storm. Nintendo has made it pretty clear that we will never see another decent reincarnation of the Ocarina of Time or the Legend of Zelda."
AEJGEBPIFRF2JW634ELOKSI25ROQ,B06XBN6NCH,4.0,1511398505666,Great story and non-stop action. They give you five or six different modes to hack apart Orcs and nearly every fight has a captain or beast to kill. I love that you can revenge another player’s death and then siege their forts in the same day. The ability to mount fire-breathing dragons was also a great feature. People who loved stealth missions in the first game might be disappointed with amount of hack and slash in Shadow of War.
AEJGEBPIFRF2JW634ELOKSI25ROQ,B06ZZCCDP7,1.0,1514918210435,"One star from the single-player perspective. Like it's predecessor, EA and DICE focused development of BFII for the multi-player experience. After letting some of the negative fanfare die down and approaching the sequel with as little bias as possible, I felt completely let down by the Arcade Mode and campaigns. The graphics and sound are both phenomenal and the controls are noticeably smoother than the real Battlefront games.<br /><br />Arcade Mode only offers five small maps and does not allow players to customize weapon load outs or unlock new features through progression. You do get to play as some high-profile characters and jedi after a small kill streak but they don't even try to match the characters to the right era or planet (I.e. you can kill droids as Rey). Unlike the original games, you don't seem to be able to pick with side of the conflict you want to play on either. Arcade mode doesn't offer the ability to pilot any turrets or vehicles either. This is a huge departure from the once-great franchise, where you were able to hop in and out of vehicles without respawning. Instead of having interesting objectives, like dominating command posts or capture the flag, you are really only there to kill as many opponents as possible in a very small map. Arcade mode was fun for about two games and I don't feel compelled to ever play it again. There is no reason Arcade Mode should have been any different from Multiplayer. EA/DICE are concerned it will be too easy to progress offline? Then create separate profiles for online multiplayer and offline single player.<br /><br />The Campaigns, EA put out a second campaign as a free update several months after release, were slightly more fulfilling than Arcade Mode. Each sequence had unique objectives that required basic gun and saber skills. Unlike other great linear Star Wars campaigns, like the Force Unleashed, BFII offers limited interaction with objects in the game environment, there is no heads up display or map, very little progression or rewards, no bosses, and the story dialogue is awful. The campaigns were clearly an attempt to please John Boyega and the handful of Star Wars fans who thought it was necessary in a BF game.<br /><br />This is basically like Call of Duty with Star Wars characters. If you are COD fan, this game is probably more up you alley. If you enjoyed anything about the real BF games, get ready for another round of disappointment."
AEJGEBPIFRF2JW634ELOKSI25ROQ,B00Z9LUDX4,4.0,1523113903832,Awesome adventure game with a story that kids and adults can enjoy. The variety of weapons keep each level from getting repetitive and the challenges are just hard enough to keep you entertained without getting frustrated. Will play at least twice.
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B016PWS77E,5.0,1433045396000,"I'm not a big fan of the character design with this game. Not a huge fan of the music, or tired 90's lingo from characters. In fact if someone saw me boot this game up and have to listen to the news broadcasters at the beginning, I might get laughed at a little bit. It's also a little light on content, but I have no doubts it'll be fleshed out over the next 6 months.<br /><br />But that's where it all ends for the bad.<br /><br />The greatest feature of this game is that it's a really accessible and enjoyable shooter that lets players contribute to the success of a game not just by shooting opposing players, but covering areas with ink. In fact, a team aggressive on increasing their Kills Per Death ratio often lose matches. Nintendo is tapping into the OCD part of our brains that brings forth a primal urge to color areas effectively. Players sloppily laying ink down in areas drive me crazy. I spend the beginning of most matches inking in missing spots.<br /><br />Not that killing opposing players is completely worthless. Most teams serve better with one or two players (rollers work great) concentrating on covering territory, and other players with splattershots and other offensive weapons putting pressure on opposing players. If you can effectively do your job, then you're going to have a lot of success. I don't expect players with essentially sniper rifles to be trying to ink areas and stay out of the fight, just like I don't expect splattershot jrs or rollers to be pushing their K/D ratio. So understanding your build's strengths and weaknesses will determine your success.<br /><br />No voice chat doesn't bother me. Skype with friends if you want an advantage. I hate the CoD community and I suspect the Nintendo community isn't going to be a major improvement.<br /><br />for $60 you're getting a spiffy single player mode that seems to be more robust than Battlefield 4 or Call of Duty's single player offerings. And you get an online mode that's sparse in content but really great fun. Over time it'll be more fleshed out in a sense that a community could grow here. It's too bad that the Wii U's player base is so small. Here's to hoping that Nintendo NX is a smash hit and Splatoon has growth opportunities on that future console."
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B00OBZYJ2K,3.0,1445391437000,"I grabbed a refurbished unit of the A50's at a local Gamestop. Word to the wise, I did a ridiculous amount of research into the $300 tier wireless headphones. None of them are the golden ticket. The Astro A50, The Turtle Beach Elite 800 and the Steelseries H. All have some form of audible hiss, or buzz. There are also tradeoffs with the microphones in some of the headsets as well.<br /><br />Be that as it may, the Astro A50's are excellently sonically. They sound really fantastic, and I had a great time traversing Yharnham in Bloodborne on my PS4. They pick up far more sounds than my speaker system can, mainly because I live in an apartment and don't use a subwoofer for low frequency, nor do I turn up the volume. Even if I did all those things, I can't imagine something that isn't sitting right on my ears can give me the amount of audio information the Astro A50's can.<br /><br />I'm guessing the mixamp itself is what sets the headphones apart. The simulated surround sound is believable. In your mind you can calculate the distance and direction very accurately of a sound. That's essentially in not only shooters, but stealth games and action RPGs. Some say the set is to bass heavy, but gamers benefit from a pronounced low frequency in their audio. A lot of important activities (footsteps, gunfire) are at a low frequency.<br /><br />Buzzkill: These would be perfect except the right cup has an audible buzz. Depending on my mood and my interest in the game, it's either non existent, or the loudest thing most grating noise i've ever heard. I looked at Turtle Beach as alternatives but people complain of a loud hiss there. So I feel this comes with the wireless territory. I've already seen the posts on the Astro forums about it so I know it's a quirk that all of them have. As such i've given up my dreams of wireless headphones and got the A40's ordered instead. More cables, but more peace of mind...literally."
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B00XBLQCLQ,2.0,1445830541000,"As someone who truly loved Assassin's Creed Black Flag, I came back to find a game that's still at it's core a fun experience. But there's an unsettling irony here, that will leave you feeling hollow as you traverse London. For a game that can be construed as an allegory of the occupy wall street movement, and a timely release to seize on the hearts of millennials who may be moved by the words of Bernie Sanders and Elizabeth Warren, it's unabashedly and grossly greedy.<br /><br />For a specific example, The Secrets of London and the Helix Glitch maps. Once just part of the original game (Black Flag is the last I played). Helix Glitches have now been transformed into In-Game-Currency. Secrets of London are similar to the Mayan fragments you would find and solve in Assassin's Creed Black Flag.<br /><br />While those fragments in Black Flag were never given a map either, there were only 16 of them, and they were picked up easily as the islands are quite small, with generally one synchronization point. If you simply explored each island location, there was no problems. There are 32 Secrets of London, and synchronizing wont reveal them on the map. You would simply have to stumble upon them by hearing the song playing, and apparently comparing photos in your log.<br /><br />This is how you receive one of the more powerful and secretive items in the game. It's not impossible to get without a map, but very time consuming. You would have to head into a zone and start sweeping the zone by listening closely for the tune as you get close (30 feet or so). You can also use a guide, but they would not be able to tell you what ones you have found already, so you'd have to retrace your steps if you're missing one or two in a zone.<br /><br />Or.<br /><br />You can spend $10 for in game currency and buy the map. You can also spend another $10 and get the map for the helix glitches...that cost helix credits...That the helix glitches give you.. I wish I was making this stuff up. You cannot get the map in-game as far as I can tell. If you want to 100% an area, you can dutifully explore it without the map, but it has the potential to be very time consuming.<br /><br />You don't need these maps, I acknowledge that. But why are other maps included in the game by just spending in game currency?<br /><br />And there lies the unsettling truth. When a company applies a &#34;store&#34; to their $60 game, I no longer have any trust whether what's in the storefront wouldn't have been normally added to the game under different circumstances. Maybe in a different world, those maps would have simply been part of a quest-line. How do I know they are not being stingy with experience points and in-game currency?<br /><br />This is all without getting into buying Helix Credits for experience gains, crafting materials, item upgrades, items, etc etc. The game feels cheapened by this inclusion. Ubisoft should be ashamed of themselves for what they've done to Assassin's Creed. Not only have they iterated at a snail's pace, but they've polluted the game worse than 19th century Britain, and are more money hungry than Starrick himself.<br /><br />Just another bizarre example of companies cashing in on people's angers towards...companies cashing in? I don't even get it anymore."
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B015O2T0G8,5.0,1445842712000,"I'm not a competitive gamer. I don't COD, or DOTE, or whatever. I play single player games. RPGs, action-adventures. I've goofed off in Rocket League, and shot lasers in the name of Lord Vader in Star Wars Battlefront Beta. I don't twitch stream, though i'll sometimes upload my favorite highlights to Youtube. I don't drink Mountain Dew or eat Doritos and collect epic pwn points. I'm not going to a tournament anytime soon. I'm mediocre at best.<br /><br />But I like these headphones! I can hear nasty creatures around corners in Bloodborne, so i'm angling the camera and poking my head out scooby-doo style before I take an axe to the face.<br /><br />They have a broad sound stage, thanks to them being open ear. This helps bring a more accurate Dolby surround sound experience than stuffy closed headsets like the Sony Gold Wireless Headphones. This also allows air to reach your ears so they aren't hot and fatigued after watching a movie or a long game session. However, it also means you can hear outside noise. For those who game in a busy environment, you'll want to pick up the closed back mod when it releases.<br /><br />They are wired which means they don't buzz and hiss. Trust me when I say that the Astro A50's have a super annoying buzz in the right ear cup. Forum flame wars have erupted over this, but Astro admits their wireless transmitter is pretty close to the ear-cup and there's not much to be done. Another competitor in the wireless product range are the Turtle Beach 800 Elites, but they hiss like a snake. Do yourself a favor and wire up your sound equipment, the convenience of wireless is not all that convenient, especially when those non-replaceable batteries break down after a year.<br /><br />When I talk through the microphone, someone hears me on the other side just fine. A+. Mics are a hot button issue for people, but we're not recording an album here. Sony compresses that sound to high heaven, as does Teamspeak and Mumble for PC users. However, those discrete mics on the Sony Wireless and Turtle Beach Elites sound like you're gaming in a trash can. Get a set with a stick boomy mic thing. (The Astro A40 TR's let you remove them too!)<br /><br />&#34;Well these are $250 headphones what the frick?!&#34; - Yeah well no. They are like $120 headphones and $130 external amp with Dolby surround sound support. They act as a quality sound card for your PS4 and PC, as well as a lot of useful ports. You could just buy audiophile grade audiotechnicas and plug them into your AVR but you're going to get (great, admittedly) stereo sound and no microphone support.<br /><br />Also, somebody on a forum somewhere will probably tell you that you overpaid for the Astro's because it's a gamer brand, tell you of another headphone brand with a funkier name and then order mod mic on it from another company, zap it with juju lasers and do the rain dance around it and it should get you way better sound for you PS4 for half the price. Just because it wasn't made in Germany and has glossy gamer plastic, doesn't mean it isn't great quality. Every major publication has reviewed them and found their audio capabilities excellent. These are the same groups of people who scoff that if you own Beats. Not everyone wants neutral/flat sounding studio level sound, and the same goes for the Astro A40's.<br /><br />So are these headphones worth $250? Well no, but the headphones and the amp are worth $250. Keep in mind you are investing in what is an ecosystem. And also you're part of an audio dynasty. The A40's have been around for a long time (gaming-wise). Sonically these are tuned like the ones from five years ago. When it comes to sound, having equipment maintain an audio signature over the years is a badge of honor. It means you got something &#34;right&#34; and you don't have to reinvent the wheel.<br /><br />These are great for blu-ray movies, youtube cat videos, dying to father gascoigne, being endlessly disappointed by a hyped up Ubisoft game, and apologizing profusely for your poor Rocket League skills. There's nothing wrong with wanting really great audio and paying for it. As someone who grew up crying like a baby as Aeris was laid to rest in the waters while her music blared out my bulb styled CRT TV, I say nay sir. never again sir.<br /><br />Five blood echoes out of five.<br /><br />* * *<br /><br />UPDATED (12/27 - No Score Change)<br /><br />Alright so I've had these guys for a few months now and wanted to further talk about the sound of the Astro A40s. As I've noted there are many claims on the internet of the A40s being a gamer brand and to not trust gaming brand headphones. I'm a pretty open person and always willing to consider differing opinions.<br /><br />* Test Headphones: Astro A40 TR ($120ish without amp, open back), Sennheiser HD555 (open back), Philips Fidelio X2 ($250, open back)<br />* Tested on: PC with Astro Mixamp, preset on balanced, surround sound enabled.<br />* Game: Witcher 3, White Orchard area around the village.<br /><br />Astro A40 Impressions: First of all, it's clear to me that the Astro A40s are not balanced headphones. When walking around White Orchard, which is the first time you ride into on your horse in Witcher 3, you'll notice that the A40s have a bit of a subdued mids and highs. The wind feels heavy and prominent in the headphones, the water surrounding the village has kind of a soupy dark splashing sound. You'll hear the faint sound of birds in the background, and some village chatter that's a little difficult to make out. The water flowing has a bit of a rumble to it when you're near the river next to the bridge to the village. I actually think the A40s slightly muffled mids paints a better picture of a village ruined by the horrors of war. The sound can be described as dark, which clearly tells me that Astro has tuned these for the more popular genres of games that emphasize those kinds of sounds (Shooters). Compared to the other two headphones, the A40's were a little disappointing in being spacious sounding. These truly need the surround sound turned on to get the most out of creating a larger sound stage. They however do a better job of closed back headphones (The ATH-M50X for example)<br /><br />Sennheiser HD555: If the A40s sound gave White Orchard a sound that painted a more woeful area, these went the opposite direction. The sound of of nature comes through here at the expense of other sounds. The birds chirping are much more noticeable, the wind is light and airy as it comes through the bushes of the villages, you can hear kids singing more noticeably. The water is splashy, light and kind of milky sounding. This is at the expense of low end sounds, so the blacksmith banging on his anvil has no impact. The HD555 can make some things sound fake, exposing flaws in the sound implementation that you didn't want exposed. If you turn these headphones up louder, they can sound too bright, and are grating to the ear at those higher volumes. A40s are much less aggravating at higher volumes. These however are more spacious sounding than the A40s and have a broader sound stage. Which means you could potentially turn off the surround sound to still get a sense of depth of the area.<br /><br />Philips Fidelio X2s: These are what I considered the most balanced for gaming out of the two headphones described above. They still paint a picture of a colorful village like the HD555, with birds humming in the background (The birds on here just sound very pleasant), a light milky sounding river, the rustle of a light wind through the trees and both kids and adults discussions come through very well in the background. All of the sounds maintained a level of authenticity and nothing fake sounding, however like the HD555, they could get a little too bright at higher volumes, though not as severe as the Sennheisers. They also have a very broad sound stage and sometimes made the surround sound option seem inauthentic and processed, compared to stereo. These clearly sounded the best out of the two, and were much more detailed. These sound good enough for certain people that I think it can change their gaming experience for certain types of game genres and would be considered if money is no expense.<br /><br />Those were my impressions of the A40's vs two midfi headphones, with the X2s generally well respected in the audiophile community as one of the best mid range headphones, and considered one of the better gaming headphones out there.The X2s have no microphone so you'd need to add on the expense of a blue yeti or a mod-mic or the v-moda boom microphone. Then you'd need to understand that these are *more than twice the price of the A40 headphones (not the amp combination)*. The A40's are also more comfortable than the X2's for longer gaming sessions, with little to not clamping pressure, larger earcups and softer earcups. They are also lighter and breathable. However the X2's are made with a lot of metal and the A40s with a lot of plastic.<br /><br />So that's it.  The A40 TRs are still fantastic gaming headphones, that lean on the surround sound for a broader sound stage, and have opportunities to have balanced mids and highs. I would not change my score, due to the convenience, comfort and general performance of the headphones at their price point. My opinion on these headphones hasn't changed, and I would generally dismiss legions of audiophiles fans looking down on you for using these headphones for gaming. Almost all headphones in the A40's price range aren't going to destroy the A40s. Obviously when you spend more you get more.<br /><br />My little &#34;but&#34; moment is for those who have the money to spend - The X2s make a large enough difference for those who play adventure games that getting the amp and going straight for those would be a better option, but again, a more expensive option."
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B00Z9THPWS,5.0,1460784951000,"Played On: Haswell Core i7 - No overclock, 16GB of ram, SSD, GTX970 on my TV with an Xbox Gamepad.<br /><br />Performance: Good. With up to date drivers, I am getting a constant 60FPS with settings on MAX. I do get weird hitches when selecting bloodstains and text. Some late game areas can hitch a little bit. No crashing, and very few bugs that I can think of. Lots and lots of summon failures however. Clearly the servers are extra busy.<br /><br />Game? Terrifying, crawls under your skin and refuses to leave. It's not so much a throw your controller at the wall difficulty (there is still some of that), but a suffocating presence that haunts you to your core. The boss battles are not cheaply tuned crap you might find with a AAA competitor that drives up health points and makes bullet sponges out of everything. They are events, they are accompanied by a full orchestra soundtrack, and they test not only your abilities as a gamer but your very comfort. Are you someone who puts a lot of faith in a trusty shield? There are bosses who will make you pay for that. Someone who likes to pick away from a distance? There are bosses that can close a gap faster than you can say estus flask. They are fiercely intimidating, including some that tower over you like a skyscraper and you have to contend with how overwhelmed you and your character must feel at that very moment.<br /><br />That feeling or despair, doubt and often loneliness is much more pervasive here than it was in Dark Souls 2. There was always sunny Majula with all your friends in town to make you feel a little better after a dark twisted poisonous gulch kicked your butt. Here? You get a seriously damp dark shrine, lit by tiny little candles scattered about. Even your damn blacksmith has no furnace to brighten his work space up. The characters you meet are often haunted, full of despair or nefarious in their intent. Some of the ones you like, may end up dying in your little shrine. Same may go mad in the darkness, others will disappear on a supply run...likely killed by the many enemies who hunt you.<br /><br />Dark Souls 3's horror drained me more than Bloodborne. Unlike Bloodborne, you see characters in Dark Souls 3 that you feel like they deserve to have a better world. There's some shred of hope, or decency that pushes you to move on. Where Bloodborne was pure darkness, Dark Souls 3 is like a faint candle desperately hold back the encroaching blackness, slowly fading out.<br /><br />I would often summon help, not because I was frustrated with dying repeatedly, but navigating through dark catacombs with horrifying monsters alone just seemed like too much after awhile. Seeing that yellow summon glow on the ground signifying A Warrior of Sunlight is available to help is a comforting moment and gives you that extra drive to the next bonfire. 90% of the people i've summoned have been tremendously helpful. Pointing the way to secrets, shortcuts and remembering to heal me with miracles. And why not? I've offered my services in return and it's rewarding. You keep all souls regardless if dying in the line of duty, and if you take down a boss you're rewarded with a sunlight token, an ember and a big batch of souls. The coop community has largely been great on PC.<br /><br />Combat is the best the series have ever been. Even better than Bloodborne by sheer variety of the playstyles. Shields are awesome, but now rolling is awesome too. From Software has tuned up the pacing so much, including much better rolling and dodging animations that Bloodborne fans who loved that type of action will have a new game to call home.<br /><br />----<br /><br />To summarize, this is what I would consider From Software's best game to date. They took everything everyone loved about every game including Bloodborne, removed some things people disliked from the controversial Dark Souls 2 and put out the magnum opus of their Dark Souls franchise. Which is fitting because they have insisted this is the last Dark Souls game to be made. So savor the ending to one of the best franchises in gaming history. Here's to hoping From Software has a bright future ahead with new franchises."
AFZUMKCTS2HWDZ2P4HK4PS47MA5A,B01FEJZ9DE,5.0,1465104893000,"You've been fooled. CD Projekt Red is misleading you. They are disguising an amazing RPG with 50+ hours worth of content as DLC for $20. Not only did they decide not to give you an extra couple of quests with a few pieces of boring gear and call it good, but they insisted on shoving a giant, beautifully detailed area called Touissant filled with quests, gear and story down your throat. Unbelievable! I can't believe in today's gaming world a company would stoop to the level of actually respecting customer's money and rewarding fans with wonderful content to explore.<br /><br />We are living in a post $2.50 Horse Armor world and CD Projekt Red has the nerve to exceed my expectations on how a game company should operate. Like Geralt I feel I've dropped into a fairy tale, high on the fisstech I bought from the girl who used to sell flint.<br /><br />Definitely buy this if you love the Witcher series, and support companies who go above and beyond for gamers."
